temp,door,date
38.748,closed,2024-05-17 18:01:15
38.748,closed,2024-05-17 18:01:15
38.748,closed,2024-05-17 18:01:15
39.21615,closed,2024-05-17 18:01:16
38.748,closed,2024-05-17 18:01:16
38.748,closed,2024-05-17 18:01:17
38.748,closed,2024-05-17 18:01:17
39.21615,closed,2024-05-17 18:01:18
38.748,closed,2024-05-17 18:01:18
38.748,closed,2024-05-17 18:01:19
38.748,closed,2024-05-17 18:01:19
38.748,closed,2024-05-17 18:01:20
38.748,closed,2024-05-17 18:01:21
38.748,closed,2024-05-17 18:01:21
38.748,closed,2024-05-17 18:01:22
38.748,closed,2024-05-17 18:01:22
38.748,closed,2024-05-17 18:01:23
38.748,closed,2024-05-17 18:01:23
38.748,closed,2024-05-17 18:01:24
38.748,closed,2024-05-17 18:01:24
38.27986,closed,2024-05-17 18:01:25
38.748,closed,2024-05-17 18:01:25
38.748,closed,2024-05-17 18:01:26
38.748,closed,2024-05-17 18:01:26
38.748,closed,2024-05-17 18:01:27
38.748,closed,2024-05-17 18:01:27
38.748,closed,2024-05-17 18:01:28
38.748,closed,2024-05-17 18:01:28
38.748,closed,2024-05-17 18:01:29
38.748,closed,2024-05-17 18:01:29
38.748,closed,2024-05-17 18:01:30
38.748,closed,2024-05-17 18:01:30
38.748,closed,2024-05-17 18:01:31
39.21615,closed,2024-05-17 18:01:31
39.21615,closed,2024-05-17 18:01:32
38.748,closed,2024-05-17 18:01:32
38.748,closed,2024-05-17 18:01:32
38.748,closed,2024-05-17 18:01:33
38.748,closed,2024-05-17 18:01:33
38.748,closed,2024-05-17 18:01:34
38.748,closed,2024-05-17 18:01:34
38.748,closed,2024-05-17 18:01:35
38.748,closed,2024-05-17 18:01:35
38.748,closed,2024-05-17 18:01:36
38.748,closed,2024-05-17 18:01:36
39.21615,closed,2024-05-17 18:01:37
38.748,closed,2024-05-17 18:01:37
38.748,closed,2024-05-17 18:01:38
39.21615,closed,2024-05-17 18:01:38
38.748,closed,2024-05-17 18:01:39
38.27986,closed,2024-05-17 18:01:39
38.748,closed,2024-05-17 18:01:40
38.748,closed,2024-05-17 18:01:40
38.748,closed,2024-05-17 18:01:41
38.748,closed,2024-05-17 18:01:41
38.748,closed,2024-05-17 18:01:42
38.748,closed,2024-05-17 18:01:43
38.748,closed,2024-05-17 18:01:43
38.748,closed,2024-05-17 18:01:44
38.748,closed,2024-05-17 18:01:44
39.21615,closed,2024-05-17 18:01:45
38.748,closed,2024-05-17 18:01:45
38.748,closed,2024-05-17 18:01:45
38.748,closed,2024-05-17 18:01:46
38.748,closed,2024-05-17 18:01:47
38.748,closed,2024-05-17 18:01:47
38.748,closed,2024-05-17 18:01:48
